Brand,Price,Color,GPU,Processor Speed,Display Width,Display Height,OS,Storage Type,Hard Drive Capacity,SSD Capacity,Screen Size (cm),Ram Size,Price per Screen Size,Price per Display Height,Price per Display Width,Bluetooth,Touchscreen,WiFi,Webcam
lenovo,179.5,gray,intel,2.4,1920.0,1080.0,windows,ssd,128.0,128.0,14.0,8.0,12.821428571428571,0.16620370370370371,0.09348958333333333,Yes,No,Yes,Yes
dell,44.97,black,other,2.26,1920.0,1200.0,unknown,unknown,98.89,205.95,15.4,4.0,2.92012987012987,0.037475,0.023421874999999998,No,No,Yes,No
lenovo,400.0,other,other,2.8,1920.0,1080.0,windows,hdd/ssd,2000.0,2000.0,14.0,32.0,28.571428571428573,0.37037037037037035,0.20833333333333334,Yes,No,No,Yes
hp,220.0,black,intel,1.1,1366.0,768.0,windows,ssd,98.89,128.0,14.0,8.0,15.714285714285714,0.2864583333333333,0.16105417276720352,No,No,Yes,No
dell,300.2,other,intel,2.6,1280.0,720.0,windows,unknown,98.89,120.0,14.0,5.98,21.442857142857143,0.41694444444444445,0.23453125,No,No,Yes,No
hp,300.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,windows,unknown,4.0,205.95,14.0,4.0,21.428571428571427,0.669718621048879,0.38498943112128287,No,No,No,No
lenovo,45.0,black,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,11.6,5.98,3.8793103448275863,0.10045779315733185,0.05774841466819243,No,No,No,No
dell,150.0,other,other,2.3,779.2421706908917,447.9493186708104,windows,ssd,98.89,512.0,13.3,5.98,11.278195488721805,0.3348593105244395,0.19249471556064143,No,Yes,No,Yes
acer,280.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,windows,ssd,20.0,512.0,15.6,20.0,17.94871794871795,0.6250707129789538,0.3593234690465307,No,No,No,No
microsoft,599.0,black,other,1.8,2880.0,1920.0,windows,ssd,98.89,256.0,13.0,16.0,46.07692307692308,0.31197916666666664,0.20798611111111112,Yes,Yes,Yes,No
dell,269.0,silver,intel,2.4,1920.0,1080.0,windows,ssd,98.89,512.0,14.0,8.0,19.214285714285715,0.2490740740740741,0.14010416666666667,Yes,No,Yes,Yes
hp,300.0,silver,intel,2.4,1920.0,1080.0,windows,ssd,256.0,256.0,14.0,8.0,21.428571428571427,0.2777777777777778,0.15625,Yes,Yes,Yes,Yes
lenovo,819.5,other,other,1.1861742242409754,1920.0,1200.0,unknown,unknown,512.0,512.0,14.0,512.0,58.535714285714285,0.6829166666666666,0.42682291666666666,No,No,No,No
dell,330.0,other,other,1.9,1920.0,1080.0,windows,ssd,512.0,512.0,13.3,16.0,24.81203007518797,0.3055555555555556,0.171875,Yes,No,No,Yes
hp,210.0,other,other,2.5,779.2421706908917,447.9493186708104,windows,ssd,800.0,800.0,14.0,16.0,15.0,0.4688030347342153,0.269492601784898,No,No,Yes,No
dell,350.0,black,other,1.1861742242409754,779.2421706908917,447.9493186708104,windows,ssd,256.0,205.95,15.6,8.0,22.435897435897438,0.7813383912236922,0.4491543363081633,Yes,No,Yes,Yes
lenovo,220.0,black,amd,2.2,1920.0,1080.0,windows,ssd,98.89,205.95,15.6,16.0,14.102564102564102,0.2037037037037037,0.11458333333333333,Yes,No,Yes,Yes
dell,90.0,black,intel,2.5,1024.0,768.0,windows,hdd/ssd,160.0,205.95,14.1,4.0,6.382978723404255,0.1171875,0.087890625,No,No,Yes,No
dell,248.5,gray,intel,1.7,1366.0,768.0,windows,ssd,98.89,120.0,13.3,8.0,18.684210526315788,0.3235677083333333,0.18191800878477307,Yes,No,No,Yes
hp,727.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,256.0,13.5,16.0,53.851851851851855,1.6229514583417834,0.9329577214172421,No,No,No,No
hp,210.0,silver,other,2.6,1366.0,768.0,windows,ssd,256.0,256.0,11.6,8.0,18.10344827586207,0.2734375,0.15373352855051245,Yes,Yes,No,Yes
asus,806.0,blue,nvidia,3.2,2880.0,1800.0,windows,ssd,1000.0,1000.0,14.0,16.0,57.57142857142857,0.4477777777777778,0.2798611111111111,Yes,No,Yes,Yes
lenovo,699.0,black,other,3.0,779.2421706908917,447.9493186708104,windows,ssd,98.89,512.0,14.0,16.0,49.92857142857143,1.560444387043888,0.897025374512589,No,No,No,No
hp,99.0,black,amd,2.0,779.2421706908917,447.9493186708104,windows,hdd/ssd,750.0,205.95,15.6,4.0,6.346153846153847,0.22100714494613008,0.12704651227002334,No,No,No,Yes
dell,139.0,gray,other,2.5,779.2421706908917,447.9493186708104,windows,ssd,98.89,128.0,14.0,8.0,9.928571428571429,0.3103029610859806,0.17837843641952772,No,No,No,No
dell,550.0,black,other,2.3,1366.0,768.0,unknown,other,98.89,205.95,12.5,8.0,44.0,0.7161458333333334,0.40263543191800877,No,No,No,No
acer,40.0,black,other,1.4,779.2421706908917,447.9493186708104,chrome,unknown,98.89,205.95,11.6,16.0,3.4482758620689657,0.08929581613985053,0.05133192414950438,No,No,No,No
dell,125.0,black,other,2.8,1366.0,768.0,unknown,other,98.89,205.95,14.0,4.0,8.928571428571429,0.16276041666666666,0.09150805270863836,No,No,Yes,No
hp,140.0,gray,intel,1.1,1366.0,768.0,chrome,emmc,32.0,32.0,14.0,4.0,10.0,0.18229166666666666,0.10248901903367497,Yes,Yes,Yes,Yes
lenovo,45.0,black,other,1.6,1366.0,768.0,chrome,ssd,16.0,16.0,11.6,4.0,3.8793103448275863,0.05859375,0.03294289897510981,No,No,No,No
samsung,119.5,silver,intel,1.1,1366.0,768.0,chrome,emmc,98.89,32.0,14.0,4.0,8.535714285714286,0.15559895833333334,0.08748169838945827,Yes,No,Yes,No
dell,237.5,gray,other,1.66,779.2421706908917,447.9493186708104,windows,hdd/ssd,500.0,205.95,15.0,4.0,15.833333333333334,0.5301939083303625,0.30478329963768225,No,No,No,No
dell,290.0,other,other,1.9,1920.0,1080.0,windows,ssd,512.0,512.0,13.0,16.0,22.307692307692307,0.26851851851851855,0.15104166666666666,No,Yes,No,No
acer,55.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,13.7,5.98,4.014598540145986,0.12278174719229448,0.07058139570556853,No,No,No,No
dell,140.0,black,other,1.7,1920.0,1080.0,windows,ssd,512.0,256.0,14.0,16.0,10.0,0.12962962962962962,0.07291666666666667,No,No,Yes,No
dell,159.8,orange,other,2.6,779.2421706908917,447.9493186708104,windows,ssd,256.0,256.0,14.0,16.0,11.414285714285715,0.3567367854787029,0.20507103697727003,Yes,No,Yes,No
acer,249.9,silver,intel,4.1,1920.0,1080.0,windows,ssd,128.0,128.0,15.6,4.0,16.01923076923077,0.2313888888888889,0.13015625,Yes,No,Yes,Yes
hp,199.0,black,intel,2.2,1366.0,768.0,windows,ssd,256.0,256.0,15.6,16.0,12.756410256410257,0.2591145833333333,0.14568081991215226,Yes,No,Yes,Yes
lenovo,570.0,blue,intel,4.7,1920.0,1080.0,windows,ssd,512.0,512.0,15.6,12.0,36.53846153846154,0.5277777777777778,0.296875,Yes,Yes,Yes,Yes
dell,347.8,other,intel,3.0,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,24.842857142857145,0.48305555555555557,0.27171875,No,No,Yes,No
dell,167.0,other,intel,2.6,1920.0,1080.0,windows,ssd,250.0,240.0,12.5,16.0,13.36,0.15462962962962962,0.08697916666666666,No,Yes,Yes,Yes
samsung,38.0,black,intel,2.5,1366.0,768.0,chrome,ssd,16.0,16.0,11.6,4.0,3.2758620689655173,0.049479166666666664,0.027818448023426062,Yes,Yes,Yes,Yes
asus,1617.0,black,intel,2.3,3840.0,2400.0,windows,ssd,98.89,1000.0,16.0,16.0,101.0625,0.67375,0.42109375,Yes,No,No,No
dell,107.94,black,intel,2.4,1366.0,768.0,windows,ssd,98.89,256.0,14.0,8.0,7.71,0.140546875,0.0790190336749634,Yes,No,Yes,Yes
hp,54.0,black,intel,1.6,1366.0,768.0,chrome,ssd,16.0,16.0,11.6,4.0,4.655172413793103,0.0703125,0.03953147877013177,Yes,No,No,Yes
lenovo,94.94,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,windows,unknown,98.89,205.95,15.0,5.98,6.3293333333333335,0.21194361960793523,0.12183632196884865,No,No,No,No
asus,295.0,gray,nvidia,2.4,1920.0,1080.0,windows,hdd/ssd,500.0,500.0,15.0,16.0,19.666666666666668,0.27314814814814814,0.15364583333333334,Yes,Yes,Yes,Yes
hp,720.0,black,intel,5.0,1920.0,1080.0,windows,ssd,98.89,4000.0,15.6,64.0,46.15384615384615,0.6666666666666666,0.375,Yes,Yes,No,Yes
dell,190.0,other,other,2.1,779.2421706908917,447.9493186708104,windows,ssd,98.89,1000.0,14.0,16.0,13.571428571428571,0.42415512666429006,0.24382663971014581,Yes,No,Yes,Yes
lenovo,110.0,black,other,1.1,1366.0,768.0,chrome,emmc,32.0,32.0,11.6,32.0,9.482758620689655,0.14322916666666666,0.08052708638360176,Yes,No,Yes,Yes
lenovo,31.66,black,other,1.83,1366.0,768.0,chrome,ssd,98.89,16.0,11.6,5.98,2.7293103448275864,0.04122395833333333,0.023177159590043923,No,No,No,No
microsoft,24.98,other,intel,2.4,2256.0,1504.0,windows,ssd,512.0,128.0,13.0,5.98,1.9215384615384616,0.01660904255319149,0.011072695035460992,No,No,No,No
hp,650.0,black,intel,1.8,3840.0,2160.0,windows,ssd,98.89,512.0,15.6,16.0,41.666666666666664,0.30092592592592593,0.16927083333333334,Yes,Yes,Yes,Yes
dell,368.8,other,intel,3.0,1280.0,720.0,windows,unknown,98.89,480.0,14.0,5.98,26.342857142857145,0.5122222222222222,0.288125,No,No,Yes,No
dell,90.0,black,intel,1.1,1366.0,768.0,windows,ssd,128.0,128.0,11.6,4.0,7.758620689655173,0.1171875,0.06588579795021962,No,Yes,No,No
hp,101.25,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,11.155075043405704,0.22603003460399668,0.12993393300343298,No,No,No,No
hp,300.0,silver,amd,2.0,1920.0,1080.0,windows,ssd,98.89,205.95,14.0,16.0,21.428571428571427,0.2777777777777778,0.15625,No,No,Yes,No
asus,42.0,gray,other,1.6,1366.0,768.0,chrome,ssd,16.0,16.0,11.6,4.0,3.6206896551724137,0.0546875,0.03074670571010249,Yes,No,Yes,Yes
asus,25.0,gray,intel,1.6,1366.0,768.0,chrome,emmc,98.89,205.95,11.6,4.0,2.1551724137931036,0.032552083333333336,0.018301610541727673,Yes,Yes,Yes,Yes
microsoft,739.0,black,amd,2.0,779.2421706908917,447.9493186708104,windows,ssd,512.0,512.0,15.0,8.0,49.266666666666666,1.6497402031837387,0.9483572986620934,Yes,Yes,Yes,Yes
hp,380.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,41.86596065673252,0.8483102533285801,0.48765327942029163,No,No,No,No
lenovo,95.0,black,intel,2.4,779.2421706908917,447.9493186708104,windows,ssd,465.0,256.0,14.0,8.0,6.785714285714286,0.21207756333214503,0.12191331985507291,Yes,No,Yes,Yes
lenovo,630.0,gray,intel,1.3,1920.0,1080.0,windows,ssd,98.89,512.0,15.6,16.0,40.38461538461539,0.5833333333333334,0.328125,Yes,No,Yes,Yes
dell,150.0,black,intel,2.4,1920.0,1080.0,windows,ssd,128.0,512.0,14.0,16.0,10.714285714285714,0.1388888888888889,0.078125,Yes,Yes,Yes,Yes
dell,85.0,black,other,2.3,1366.0,768.0,windows,ssd,98.89,128.0,12.5,8.0,6.8,0.11067708333333333,0.06222547584187409,Yes,No,No,Yes
hp,699.5,blue,intel,4.1,3840.0,2160.0,windows,ssd,98.89,512.0,15.6,16.0,44.83974358974359,0.32384259259259257,0.18216145833333333,Yes,Yes,No,Yes
dell,87.0,other,intel,2.4,1366.0,768.0,windows,ssd,98.89,512.0,14.0,8.0,6.214285714285714,0.11328125,0.0636896046852123,No,No,Yes,No
lenovo,600.0,gray,nvidia,3.3,1920.0,1080.0,windows,ssd,256.0,256.0,15.6,8.0,38.46153846153846,0.5555555555555556,0.3125,Yes,No,Yes,Yes
lenovo,84.94,black,other,2.6,779.2421706908917,447.9493186708104,windows,hdd/ssd,500.0,205.95,14.0,8.0,6.067142857142857,0.1896196655729726,0.10900334093147256,No,No,No,Yes
asus,50.0,other,intel,1.1861742242409754,779.2421706908917,447.9493186708104,windows,unknown,4.0,205.95,14.0,4.0,3.5714285714285716,0.11161977017481317,0.06416490518688048,No,No,No,No
hp,454.2,blue,amd,4.3,1920.0,1080.0,windows,ssd,512.0,512.0,15.6,8.0,29.115384615384617,0.42055555555555557,0.23656249999999998,Yes,No,Yes,Yes
dell,489.0,silver,nvidia,1.8,1920.0,1080.0,windows,hdd/ssd,2000.0,205.95,17.3,16.0,28.265895953757223,0.4527777777777778,0.2546875,Yes,Yes,Yes,Yes
dell,291.0,other,nvidia,2.6,1280.0,720.0,windows,unknown,98.89,120.0,14.0,5.98,20.785714285714285,0.4041666666666667,0.22734375,No,No,Yes,No
dell,370.8,other,intel,3.1,1280.0,720.0,windows,unknown,98.89,480.0,14.0,5.98,26.485714285714288,0.515,0.2896875,No,No,Yes,No
hp,27.98,black,other,1.66,779.2421706908917,447.9493186708104,unknown,hdd/ssd,1000.0,205.95,10.1,1.0,2.7702970297029705,0.06246242338982545,0.03590668094257832,No,No,No,No
lenovo,225.0,black,other,1.7,779.2421706908917,447.9493186708104,windows,ssd,256.0,256.0,15.0,4.0,15.0,0.5022889657866593,0.28874207334096214,No,No,No,No
dell,679.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,512.0,15.6,16.0,43.52564102564103,1.5157964789739629,0.8713594124378369,No,No,No,No
lenovo,1012.5,other,nvidia,2.5,1920.0,1080.0,windows,ssd,512.0,512.0,15.6,8.0,64.90384615384616,0.9375,0.52734375,Yes,No,Yes,Yes
lenovo,150.0,black,intel,1.2,2160.0,1440.0,unknown,ssd,256.0,256.0,12.0,8.0,12.5,0.10416666666666667,0.06944444444444445,Yes,Yes,Yes,Yes
asus,600.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,hdd/ssd,98.89,205.95,17.0,5.98,35.294117647058826,1.339437242097758,0.7699788622425657,No,No,No,No
asus,60.0,silver,other,1.8,1280.0,800.0,chrome,emmc,16.0,16.0,10.1,4.0,5.9405940594059405,0.075,0.046875,No,No,No,No
hp,100.0,other,other,2.5,779.2421706908917,447.9493186708104,windows,unknown,98.89,205.95,14.0,5.98,7.142857142857143,0.22323954034962634,0.12832981037376096,No,No,No,No
dell,144.9,black,intel,2.6,1920.0,1080.0,windows,ssd,98.89,256.0,14.0,8.0,10.35,0.13416666666666668,0.07546875,No,No,No,Yes
dell,375.0,black,intel,1.7,1366.0,768.0,windows,ssd,256.0,256.0,12.0,8.0,31.25,0.48828125,0.2745241581259151,No,No,No,No
dell,120.0,black,other,2.6,779.2421706908917,447.9493186708104,windows,hdd/ssd,500.0,205.95,15.6,5.98,7.6923076923076925,0.2678874484195516,0.15399577244851315,No,No,No,No
dell,35.0,black,other,1.4,779.2421706908917,447.9493186708104,chrome,ssd,16.0,16.0,11.6,4.0,3.0172413793103448,0.07813383912236922,0.044915433630816334,Yes,No,Yes,Yes
lenovo,65.0,black,other,1.6,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,14.0,4.0,4.642857142857143,0.1451057012272571,0.08341437674294462,No,No,No,No
dell,99.94,other,other,1.1861742242409754,1366.0,768.0,windows,hdd/ssd,320.0,205.95,14.0,8.0,7.138571428571429,0.13013020833333333,0.07316251830161054,No,No,No,No
dell,313.5,other,intel,2.7,1280.0,720.0,windows,unknown,98.89,120.0,14.0,5.98,22.392857142857142,0.4354166666666667,0.244921875,No,No,Yes,No
dell,302.8,other,intel,3.0,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,21.62857142857143,0.42055555555555557,0.2365625,No,No,Yes,No
dell,375.0,other,intel,2.6,1280.0,720.0,windows,unknown,98.89,480.0,14.0,5.98,26.785714285714285,0.5208333333333334,0.29296875,No,No,Yes,No
acer,69.94,silver,intel,1.1,1920.0,1080.0,chrome,emmc,98.89,64.0,14.0,4.0,4.9957142857142856,0.06475925925925925,0.03642708333333333,No,No,No,No
asus,75.94,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,8.366581716505967,0.16952810694150625,0.09745365799783406,No,No,No,No
dell,422.0,other,intel,2.8,1920.0,1080.0,windows,unknown,98.89,240.0,12.5,5.98,33.76,0.3907407407407407,0.21979166666666666,Yes,Yes,Yes,Yes
dell,600.0,black,intel,2.4,1920.0,1080.0,windows,hdd/ssd,2000.0,2000.0,17.3,16.0,34.68208092485549,0.5555555555555556,0.3125,Yes,No,Yes,Yes
acer,199.9,other,intel,1.1861742242409754,779.2421706908917,447.9493186708104,chrome,emmc,64.0,64.0,13.0,64.0,15.376923076923077,0.44625584115890304,0.25653129093714816,No,No,No,No
dell,289.8,other,intel,3.0,1280.0,720.0,windows,unknown,98.89,120.0,14.0,5.98,20.7,0.4025,0.22640625,No,No,Yes,No
dell,420.0,other,intel,1.9,1366.0,768.0,windows,ssd,1000.0,1000.0,15.6,32.0,26.923076923076923,0.546875,0.3074670571010249,Yes,No,No,Yes
dell,100.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,15.4,5.98,6.4935064935064934,0.22323954034962634,0.12832981037376096,No,No,No,No
dell,327.8,other,intel,2.6,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,23.414285714285715,0.4552777777777778,0.25609375,Yes,No,Yes,No
asus,172.8,pink,intel,1.1,1360.0,768.0,windows,emmc,64.0,64.0,14.0,4.0,12.342857142857143,0.225,0.12705882352941178,No,No,No,Yes
dell,345.0,other,intel,2.7,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,24.642857142857142,0.4791666666666667,0.26953125,No,No,Yes,No
lenovo,188.0,black,intel,1.6,1920.0,1080.0,windows,ssd,256.0,256.0,14.0,8.0,13.428571428571429,0.17407407407407408,0.09791666666666667,Yes,No,Yes,Yes
hp,100.0,black,intel,2.4,1920.0,1080.0,windows,hdd/ssd,500.0,128.0,15.6,8.0,6.410256410256411,0.09259259259259259,0.052083333333333336,Yes,No,Yes,Yes
dell,890.0,silver,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,ssd,98.89,512.0,14.0,32.0,63.57142857142857,1.9868319091116744,1.1421353123264726,Yes,Yes,Yes,Yes
dell,230.0,black,other,2.4,779.2421706908917,447.9493186708104,windows,ssd,1000.0,1000.0,14.0,16.0,16.428571428571427,0.5134509428041406,0.29515856385965017,No,Yes,No,Yes
dell,100.0,black,other,2.8,1920.0,1080.0,windows,ssd,64.0,64.0,11.0,16.0,9.090909090909092,0.09259259259259259,0.052083333333333336,No,No,Yes,No
lenovo,269.8,black,intel,1.6,1366.0,768.0,windows,unknown,98.89,256.0,14.0,16.0,19.271428571428572,0.35130208333333335,0.19751098096632505,Yes,No,Yes,No
microsoft,225.5,silver,nvidia,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,13.5,5.98,16.703703703703702,0.5034051634884074,0.28938372239283094,No,No,No,No
dell,442.8,other,intel,2.8,1920.0,1080.0,windows,unknown,98.89,240.0,12.5,5.98,35.424,0.41000000000000003,0.230625,Yes,Yes,Yes,Yes
lenovo,392.0,other,intel,2.8,1920.0,1080.0,windows,unknown,98.89,240.0,14.0,5.98,28.0,0.362962962962963,0.20416666666666666,Yes,No,Yes,Yes
lenovo,560.0,black,other,2.8,1920.0,1080.0,windows,ssd,512.0,512.0,15.6,16.0,35.8974358974359,0.5185185185185185,0.2916666666666667,No,No,No,No
dell,88.56,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,9.756972304632189,0.19770093693362908,0.1136488800670027,No,No,No,No
dell,299.0,bronze,amd,2.1,1920.0,1080.0,windows,ssd,256.0,256.0,14.0,8.0,21.357142857142858,0.27685185185185185,0.15572916666666667,Yes,Yes,Yes,Yes
dell,749.0,white,intel,1.1861742242409754,3456.0,2160.0,windows,ssd,98.89,512.0,13.4,8.0,55.8955223880597,0.34675925925925927,0.21672453703703703,Yes,Yes,Yes,Yes
dell,249.0,other,intel,1.7,1920.0,1080.0,windows,ssd,256.0,256.0,13.3,8.0,18.721804511278194,0.23055555555555557,0.1296875,Yes,Yes,Yes,Yes
dell,157.5,black,other,2.4,779.2421706908917,447.9493186708104,windows,ssd,98.89,512.0,12.5,12.0,12.6,0.35160227605066147,0.2021194513386735,Yes,Yes,Yes,Yes
lenovo,911.0,black,intel,1.6,1920.0,1080.0,windows,ssd,98.89,256.0,15.6,8.0,58.3974358974359,0.8435185185185186,0.4744791666666667,No,No,No,No
dell,799.0,silver,intel,1.1861742242409754,1920.0,1200.0,windows,ssd,98.89,512.0,14.0,16.0,57.07142857142857,0.6658333333333334,0.4161458333333333,Yes,Yes,Yes,Yes
acer,273.0,silver,other,3.5,1920.0,1080.0,windows,ssd,128.0,128.0,15.6,4.0,17.5,0.25277777777777777,0.1421875,Yes,No,Yes,Yes
lenovo,350.0,other,amd,1.7,1920.0,1080.0,unknown,ssd,512.0,512.0,14.0,16.0,25.0,0.32407407407407407,0.18229166666666666,Yes,Yes,No,Yes
lenovo,160.0,other,other,2.6,1920.0,1080.0,windows,ssd,256.0,256.0,14.0,8.0,11.428571428571429,0.14814814814814814,0.08333333333333333,No,No,No,No
dell,90.0,black,intel,1.6,1024.0,768.0,windows,hdd/ssd,500.0,205.95,15.6,4.0,5.769230769230769,0.1171875,0.087890625,No,No,Yes,Yes
samsung,129.5,silver,intel,1.1,1366.0,768.0,chrome,emmc,98.89,32.0,14.0,4.0,9.25,0.16861979166666666,0.09480234260614934,Yes,No,Yes,No
dell,250.0,other,other,2.5,779.2421706908917,447.9493186708104,windows,ssd,98.89,256.0,15.6,5.98,16.025641025641026,0.5580988508740659,0.32082452593440236,No,No,No,Yes
microsoft,177.1,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,windows,ssd,128.0,128.0,13.5,128.0,13.118518518518519,0.3953572259591882,0.22727209417193064,No,No,No,No
lenovo,190.0,black,intel,2.4,1366.0,768.0,windows,ssd,98.89,512.0,14.0,16.0,13.571428571428571,0.24739583333333334,0.1390922401171303,Yes,No,Yes,Yes
dell,180.0,black,intel,1.9,1920.0,1080.0,windows,ssd,512.0,512.0,14.0,16.0,12.857142857142858,0.16666666666666666,0.09375,No,No,Yes,No
dell,87.3,black,intel,1.1,1366.0,768.0,windows,ssd,128.0,128.0,11.6,4.0,7.525862068965517,0.11367187499999999,0.06390922401171303,No,Yes,No,No
samsung,247.0,silver,other,1.1861742242409754,779.2421706908917,447.9493186708104,windows,ssd,128.0,128.0,14.0,8.0,17.642857142857142,0.5514016646635771,0.31697463162318956,No,No,Yes,No
dell,80.0,other,intel,2.3,779.2421706908917,447.9493186708104,unknown,ssd,98.89,256.0,13.3,8.0,6.015037593984962,0.17859163227970107,0.10266384829900876,No,No,No,No
lenovo,90.0,black,intel,3.3,1600.0,900.0,windows,ssd,98.89,512.0,14.0,16.0,6.428571428571429,0.1,0.05625,Yes,No,Yes,Yes
hp,48.0,other,other,1.9,779.2421706908917,447.9493186708104,windows,hdd/ssd,500.0,500.0,9.07658618216591,4.0,5.288331872429371,0.10715497936782065,0.061598308979405256,No,No,No,No
dell,220.0,other,intel,1.1861742242409754,779.2421706908917,447.9493186708104,windows,ssd,98.89,512.0,14.0,16.0,15.714285714285714,0.49112698876917793,0.2823255828222741,Yes,No,Yes,Yes
hp,80.0,multicolor,intel,2.16,1366.0,768.0,chrome,emmc,16.0,16.0,14.0,4.0,5.714285714285714,0.10416666666666667,0.05856515373352855,Yes,No,Yes,Yes
dell,32.94,black,intel,1.6,1366.0,768.0,chrome,emmc,98.89,16.0,11.6,4.0,2.839655172413793,0.042890624999999995,0.02411420204978038,Yes,No,Yes,Yes
lenovo,23.0,black,other,2.4,779.2421706908917,447.9493186708104,chrome,emmc,32.0,205.95,11.6,4.0,1.9827586206896552,0.051345094280414054,0.02951585638596502,No,No,No,No
hp,29.0,black,intel,1.1,1366.0,768.0,chrome,emmc,98.89,16.0,11.6,4.0,2.5,0.037760416666666664,0.0212298682284041,Yes,No,No,Yes
hp,370.0,silver,intel,2.4,1920.0,1080.0,windows,ssd,256.0,256.0,15.6,8.0,23.71794871794872,0.3425925925925926,0.19270833333333334,Yes,No,No,Yes
hp,200.0,multicolor,intel,1.8,1920.0,1080.0,windows,ssd,256.0,256.0,15.6,16.0,12.820512820512821,0.18518518518518517,0.10416666666666667,Yes,No,Yes,Yes
lenovo,170.0,other,intel,2.4,779.2421706908917,447.9493186708104,windows,ssd,256.0,256.0,14.0,12.0,12.142857142857142,0.37950721859436476,0.21816067763539362,Yes,No,Yes,Yes
